CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ValueSegment,LifeStageSegment,HighRiskChurn,PremiumCustomer,EstimatedAnnualRevenue
15606282,Fischer,850.0,France,Male,57,10,0.0,1,1,1,72424.58,0,Medium-Value,Established,False,False,368.0
15608666,Schmidt,644.0,Spain,Male,70,10,55843.04,1,1,0,84238.02,0,Medium-Value,Senior,True,False,1436.86
15600621,Silva,603.0,France,Male,63,10,55427.01,3,0,0,123276.92,0,High-Value,Senior,False,False,1708.54
15609037,Nguyen,559.0,France,Female,78,3,0.0,1,0,1,155383.83,0,Medium-Value,Senior,False,False,230.0
15604773,Bianchi,721.0,France,Female,33,1,123853.84,3,1,1,86096.93,0,High-Value,Young Professional,False,False,3676.64
15600670,Bianchi,554.0,Spain,Female,46,3,104617.36,1,1,0,139074.28,0,Medium-Value,Established,True,False,2412.35
15603978,Andersen,740.0,France,Female,59,0,61713.76,2,1,0,96794.79,1,High-Value,Established,False,False,1754.28
15607230,Fischer,849.0,France,Female,59,8,0.0,1,1,1,81472.99,1,Medium-Value,Established,False,False,368.0
15600488,Nguyen,824.0,Spain,Female,55,1,106605.95,2,1,1,112490.68,1,High-Value,Established,False,False,3049.94
15606379,Garcia,628.0,Germany,Female,41,2,0.0,1,1,1,10976.36,0,Medium-Value,Established,False,False,368.0
15603214,Fischer,660.0,France,Male,50,4,88570.65,2,1,1,70139.08,0,High-Value,Established,False,False,2635.12
15600681,Rossi,806.0,Germany,Male,44,5,0.0,3,1,0,79867.63,0,High-Value,Established,False,False,720.0
15602312,Andersen,547.0,Spain,Male,58,2,114642.08,1,1,1,44255.93,0,High-Value,Established,False,False,3004.77
15604031,Andersen,725.0,France,Female,46,8,11784.53,2,1,0,62005.46,0,High-Value,Established,False,False,755.69
15609258,Muller,648.0,France,Male,46,3,0.0,3,1,1,17187.06,0,High-Value,Established,False,False,828.0
15606394,Fischer,596.0,France,Male,55,0,0.0,1,1,1,47331.7,0,Medium-Value,Established,False,False,368.0
15604259,Smith,553.0,France,Female,57,4,96613.56,1,1,0,75021.98,0,Medium-Value,Established,True,False,2252.27
15605357,Kumar,669.0,France,Male,77,9,0.0,2,1,0,3239.29,1,High-Value,Senior,False,False,520.0
15609897,Costa,673.0,France,Female,49,9,172865.7,1,1,1,199381.86,0,High-Value,Established,False,True,4343.91
15603415,Tanaka,708.0,France,Female,66,4,99980.96,2,1,0,112814.66,0,High-Value,Senior,False,False,2519.62
15606016,Kowalski,755.0,France,Female,31,6,0.0,2,0,0,61969.4,1,High-Value,Young Professional,False,False,400.0
15607639,Petrov,633.0,Spain,Female,54,1,100028.46,2,1,1,65190.53,0,High-Value,Established,False,False,2898.65
15603992,Rossi,790.0,Spain,Male,72,5,0.0,1,1,1,11131.14,0,Medium-Value,Senior,False,False,368.0
15600673,Okafor,704.0,France,Female,68,7,0.0,1,0,1,147412.38,1,Medium-Value,Senior,False,False,230.0
15601645,Garcia,670.0,France,Female,35,8,0.0,2,0,0,149160.55,0,High-Value,Established,False,False,400.0
15608965,Nguyen,553.0,Germany,Male,67,2,133823.04,1,1,0,9022.09,1,High-Value,Senior,True,False,2996.46
15604831,Rossi,488.0,Germany,Male,73,6,62377.67,2,1,1,168593.93,1,High-Value,Senior,False,False,2032.69
15604632,Garcia,548.0,France,Female,55,8,81182.47,2,1,0,46181.69,0,High-Value,Established,False,False,2143.65
15607755,Bianchi,687.0,France,Male,57,7,198286.87,2,1,1,42169.33,0,High-Value,Established,False,True,5158.6
15608215,Kumar,780.0,France,Female,42,7,0.0,1,1,1,33772.57,0,Medium-Value,Established,False,False,368.0
15602769,Bianchi,637.0,Germany,Female,46,10,0.0,1,1,0,61570.04,1,Medium-Value,Established,True,False,320.0
15601585,Kowalski,657.0,Spain,Male,59,4,0.0,1,0,1,142643.89,1,Medium-Value,Established,False,False,230.0
15609705,Petrov,686.0,Germany,Female,41,7,172840.79,1,1,1,10197.14,0,High-Value,Established,False,True,4343.34
15609261,Garcia,724.0,Germany,Male,52,8,0.0,1,1,1,180819.67,1,Medium-Value,Established,False,False,368.0
15601349,Fischer,586.0,Spain,Female,37,9,62377.67,1,1,1,29336.2,0,Medium-Value,Established,False,False,1802.69
15607221,Costa,648.0,France,Female,64,3,120819.64,1,1,1,103583.06,0,High-Value,Senior,False,False,3146.85
15600866,Petrov,733.0,France,Male,68,2,173253.44,2,0,1,162076.7,0,High-Value,Senior,False,False,4444.83
15609312,Tanaka,771.0,France,Female,66,6,77417.91,1,0,0,35427.89,1,Medium-Value,Senior,True,False,1748.36
15602799,Ivanov,611.0,Germany,Female,31,8,0.0,1,1,0,9988.57,1,Medium-Value,Young Professional,True,False,320.0
15609992,Moreau,730.0,Germany,Female,61,10,87470.32,2,1,1,151695.68,1,High-Value,Senior,False,False,2609.82
15604218,Andersen,753.0,Spain,Male,42,9,0.0,2,1,1,137314.81,0,High-Value,Established,False,False,598.0
15602417,Garcia,628.0,France,Female,52,8,0.0,1,1,1,12588.86,0,Medium-Value,Established,False,False,368.0
15606927,Garcia,670.0,Spain,Female,50,5,154045.57,1,0,1,91930.79,1,High-Value,Established,False,False,3773.05
15600915,Silva,555.0,France,Male,53,10,0.0,2,1,0,35468.68,0,High-Value,Established,False,False,520.0
15601767,Silva,575.0,Spain,Female,67,4,0.0,2,1,1,154106.73,0,High-Value,Senior,False,False,598.0
15604294,Moreau,601.0,Germany,Male,39,5,174059.02,2,1,1,41053.94,1,High-Value,Established,False,True,4601.36
15606561,Costa,695.0,Spain,Male,37,0,116457.61,2,1,0,159751.96,0,High-Value,Established,False,False,2849.15
15605703,Tanaka,597.0,Spain,Female,49,7,0.0,2,1,0,69776.3,1,High-Value,Established,False,False,520.0
15606191,Smith,683.0,France,Male,59,6,0.0,2,0,0,126240.02,0,High-Value,Established,False,False,400.0
15600014,Kumar,570.0,France,Female,77,2,51069.81,1,1,0,185754.9,1,Medium-Value,Senior,True,False,1341.4
15608860,Bianchi,817.0,France,Male,43,10,28414.56,3,1,0,2816.48,0,High-Value,Established,False,False,1288.29
15607772,Fischer,541.0,France,Female,56,5,94691.47,2,1,0,161563.28,0,High-Value,Established,False,False,2413.83
15606517,Fischer,694.0,France,Male,62,9,87133.71,1,1,0,154579.47,0,Medium-Value,Senior,True,False,2062.67
15607410,Okafor,827.0,Spain,Male,52,0,193206.16,1,1,1,50793.74,0,High-Value,Established,False,True,4811.74
15605893,Kowalski,794.0,Spain,Male,100,7,79960.43,1,1,1,77978.37,1,Medium-Value,Senior,False,False,2207.09
15608291,Garcia,747.0,Spain,Female,61,5,71944.8,1,1,0,80737.48,0,Medium-Value,Senior,True,False,1758.9
15603787,Smith,627.0,France,Female,57,5,148678.57,3,0,1,67149.63,0,High-Value,Established,False,False,4109.61
15607206,Bianchi,628.0,Spain,Male,41,2,164424.24,1,1,1,15548.39,0,High-Value,Established,False,True,4149.76
15602585,Fischer,662.0,Germany,Female,55,9,0.0,1,1,0,89962.59,1,Medium-Value,Established,True,False,320.0
15607693,Kumar,675.0,France,Male,46,1,188306.74,2,1,1,154937.69,0,High-Value,Established,False,True,4929.06
15605602,Smith,679.0,Spain,Male,46,5,171514.06,1,1,1,77819.0,0,High-Value,Established,False,True,4312.82
15602557,Schmidt,754.0,France,Female,57,0,51351.14,2,1,1,47080.24,0,High-Value,Established,False,False,1779.08
15606570,Petrov,595.0,Spain,Female,49,1,0.0,3,0,0,95377.04,0,High-Value,Established,False,False,600.0
15609248,Andersen,702.0,France,Female,48,0,0.0,2,1,1,16925.07,1,High-Value,Established,False,False,598.0
15601744,Dubois,688.0,Germany,Female,43,3,96651.52,1,1,0,164214.68,0,Medium-Value,Established,True,False,2253.03
15604263,Nguyen,478.0,France,Male,51,2,131437.57,1,0,1,137750.7,0,High-Value,Established,False,False,3253.06
15601193,Kumar,726.0,France,Male,59,1,102110.35,2,1,1,148543.21,0,High-Value,Established,False,False,2946.54
15602937,Kumar,712.0,France,Male,41,4,62377.67,2,1,1,1438.34,0,High-Value,Established,False,False,2032.69
15607527,Dubois,648.0,Germany,Female,57,8,23083.69,2,0,0,180167.12,1,High-Value,Established,False,False,861.67
15603180,Dubois,782.0,Germany,Male,76,7,0.0,3,1,0,40021.01,0,High-Value,Senior,False,False,720.0
15601220,Novak,646.0,France,Male,58,8,135988.6,2,1,0,170929.89,0,High-Value,Established,False,False,3239.77
15603753,Garcia,648.0,Spain,Male,64,5,0.0,1,0,1,84822.18,0,Medium-Value,Senior,False,False,230.0
15607873,Kowalski,630.0,France,Male,69,2,0.0,2,1,1,75697.51,0,High-Value,Senior,False,False,598.0
15601194,Andersen,678.0,Spain,Male,59,8,0.0,2,1,0,125037.27,1,High-Value,Established,False,False,520.0
15602627,Smith,474.0,France,Male,45,10,0.0,3,0,1,115193.25,0,High-Value,Established,False,False,690.0
15609350,Costa,608.0,France,Female,78,8,114568.26,1,1,1,53044.27,0,High-Value,Senior,False,False,3003.07
15607858,Okafor,580.0,France,Male,58,0,132960.98,4,0,0,191261.87,0,High-Value,Established,False,False,3459.22
15609313,Schmidt,745.0,Germany,Male,43,6,104912.35,1,1,1,89960.56,0,Medium-Value,Established,False,False,2780.98
15604174,Tanaka,695.0,Spain,Male,37,8,126034.26,1,0,0,79116.44,0,High-Value,Established,True,False,2720.69
15601698,Ivanov,481.0,France,Female,53,4,0.0,2,1,1,180535.42,0,High-Value,Established,False,False,598.0
15609138,Moreau,640.0,Germany,Female,41,7,167599.49,2,0,0,167093.16,0,High-Value,Established,False,False,3751.99
15602476,Andersen,551.0,Germany,Male,59,3,72059.85,2,0,1,50073.83,1,High-Value,Established,False,False,2117.38
15608198,Andersen,622.0,France,Male,63,7,130386.44,1,0,0,37513.96,1,High-Value,Senior,True,False,2807.73
15607505,Silva,608.0,France,Female,57,2,30476.48,1,1,1,62838.52,0,Medium-Value,Established,False,False,1068.96
15602082,Kowalski,815.0,France,Female,61,7,62377.67,1,1,0,39786.77,0,Medium-Value,Senior,True,False,1567.55
15606851,Andersen,593.0,Spain,Female,51,10,32867.59,1,1,1,46065.64,0,Medium-Value,Established,False,False,1123.95
15607247,Petrov,817.0,France,Female,50,2,0.0,2,1,0,70416.7,1,High-Value,Established,False,False,520.0
15606286,Okafor,627.0,France,Female,68,3,0.0,1,1,0,135254.34,0,Medium-Value,Senior,True,False,320.0
15604466,Nguyen,635.0,France,Female,75,2,133165.52,1,1,0,100801.45,0,High-Value,Senior,True,False,2983.31
15600485,Dubois,678.0,Spain,Female,43,4,0.0,2,1,1,61984.93,0,High-Value,Established,False,False,598.0
15609133,Nguyen,557.0,Germany,Female,66,8,49870.34,2,0,0,67193.86,0,High-Value,Senior,False,False,1397.41
15609147,Ivanov,850.0,France,Female,52,0,63727.52,2,0,1,146011.08,0,High-Value,Established,False,False,1925.73
15603330,Novak,772.0,France,Female,42,7,36931.49,1,1,0,20160.7,0,Medium-Value,Established,True,False,1058.63
15604616,Garcia,717.0,France,Male,87,7,125226.49,1,1,1,104473.56,0,High-Value,Senior,False,False,3248.21
15604667,Rossi,749.0,France,Male,58,3,0.0,1,0,1,188190.61,1,Medium-Value,Established,False,False,230.0
15602647,Nguyen,606.0,Spain,Male,40,10,65985.85,1,1,1,85160.85,1,Medium-Value,Established,False,False,1885.67
15602454,Petrov,839.0,France,Female,59,1,0.0,3,0,0,44791.13,0,High-Value,Established,False,False,600.0
15602281,Ivanov,641.0,Germany,Female,62,9,71367.83,1,0,0,79955.87,1,Medium-Value,Senior,True,False,1627.36
15601943,Smith,850.0,France,Female,45,3,114440.22,2,1,0,8727.8,0,High-Value,Established,False,False,2808.8
15602816,Costa,741.0,Germany,Male,92,4,117763.73,1,0,1,1810.39,1,High-Value,Senior,False,False,2938.57
15603782,Rossi,678.0,Spain,Female,80,2,114050.99,1,1,1,178386.98,1,High-Value,Senior,False,False,2991.17
15600947,Rossi,743.0,Germany,Female,71,9,62377.67,1,0,0,20124.79,1,Medium-Value,Senior,True,False,1447.55
15607215,Dubois,687.0,France,Male,62,4,0.0,1,0,1,161143.05,0,Medium-Value,Senior,False,False,230.0
15606949,Fischer,682.0,France,Female,70,5,89771.65,2,1,1,56250.78,1,High-Value,Senior,False,False,2662.75
15606452,Bianchi,496.0,Spain,Female,66,9,91422.61,3,1,1,113966.97,0,High-Value,Senior,False,False,2930.72
15608514,Fischer,618.0,France,Female,90,2,92772.7,1,1,0,147517.21,1,Medium-Value,Senior,True,False,2175.45
15606079,Novak,660.0,Germany,Female,49,5,84215.03,2,0,0,118864.82,1,High-Value,Established,False,False,2084.3
15601489,Andersen,560.0,Spain,Female,75,8,39730.65,3,1,0,62636.86,0,High-Value,Senior,False,False,1514.61
15607226,Smith,703.0,France,Male,36,6,0.0,2,1,1,10006.1,0,High-Value,Established,False,False,598.0
15601860,Kumar,554.0,Germany,Female,48,4,42923.62,2,0,0,71814.31,0,High-Value,Established,False,False,1258.47
15608201,Garcia,850.0,Germany,Male,49,7,0.0,1,1,1,148468.16,0,Medium-Value,Established,False,False,368.0
15601096,Petrov,650.0,France,Male,40,4,62377.67,2,1,0,92591.74,0,High-Value,Established,False,False,1767.55
15602124,Kumar,630.0,France,Male,79,0,139630.29,1,0,1,149317.87,1,High-Value,Senior,False,False,3441.5
15608447,Muller,715.0,Germany,Male,46,4,181789.74,2,1,0,106058.84,1,High-Value,Established,False,False,4155.79
15607541,Moreau,446.0,Germany,Male,66,8,0.0,3,1,1,120559.45,1,High-Value,Senior,False,False,828.0
15602655,Fischer,690.0,Spain,Male,62,9,12635.19,3,0,0,91949.55,1,High-Value,Senior,False,False,852.7
15609276,Muller,838.0,France,Male,47,6,57491.29,2,1,1,114331.59,0,High-Value,Established,False,False,1920.3
15609611,Kumar,510.0,Germany,Female,63,0,90922.03,1,0,0,148316.22,1,Medium-Value,Senior,True,False,2018.44
15608214,Okafor,685.0,Germany,Female,63,1,216435.21,3,0,0,121238.83,0,High-Value,Senior,False,False,4928.7
15601480,Muller,569.0,Spain,Male,51,0,0.0,3,1,0,77260.34,0,High-Value,Established,False,False,720.0
15602824,Novak,648.0,France,Female,36,4,137448.89,2,0,0,54037.07,0,High-Value,Established,False,False,3148.98
15600510,Bianchi,624.0,France,Male,70,6,97945.68,2,1,0,159784.3,0,High-Value,Senior,False,False,2478.91
15604035,Smith,752.0,France,Male,44,2,0.0,2,1,1,194812.46,0,High-Value,Established,False,False,598.0
15601861,Garcia,519.0,Germany,Female,69,3,90596.1,1,1,0,157477.34,1,Medium-Value,Senior,True,False,2131.92
15600446,Kowalski,806.0,Spain,Female,58,6,0.0,1,0,1,11179.58,0,Medium-Value,Established,False,False,230.0
15601359,Ivanov,550.0,France,Male,32,4,0.0,1,1,0,151986.25,0,Medium-Value,Young Professional,True,False,320.0
15605203,Costa,822.0,France,Male,61,0,0.0,2,1,1,7133.22,1,High-Value,Senior,False,False,598.0
15600533,Garcia,599.0,France,Male,56,3,161071.84,2,1,1,155810.33,0,High-Value,Established,False,True,4302.65
15606787,Smith,659.0,Germany,Female,35,3,52559.1,1,1,0,6470.64,0,Medium-Value,Established,True,False,1371.18
15608480,Novak,626.0,France,Female,79,1,0.0,1,1,0,1738.24,1,Medium-Value,Senior,True,False,320.0
15603252,Muller,630.0,Spain,Male,45,9,0.0,2,0,0,19278.87,0,High-Value,Established,False,False,400.0
15608944,Smith,793.0,Spain,Male,51,5,0.0,1,0,0,116866.93,0,Medium-Value,Established,True,False,200.0
15606522,Muller,754.0,France,Male,68,7,54150.45,2,1,0,160349.59,1,High-Value,Senior,False,False,1603.01
15608109,Petrov,614.0,Germany,Male,46,10,0.0,2,1,0,163576.56,1,High-Value,Established,False,False,520.0
15606264,Andersen,813.0,France,Male,47,3,0.0,2,1,0,196443.59,0,High-Value,Established,False,False,520.0
15602668,Okafor,628.0,France,Female,42,7,135202.03,1,0,1,198653.72,0,High-Value,Established,False,False,3339.65
15609951,Tanaka,754.0,France,Female,66,4,0.0,2,1,1,106024.82,1,High-Value,Senior,False,False,598.0
15607634,Okafor,512.0,France,Male,60,6,111004.99,1,1,0,69071.11,1,High-Value,Senior,True,False,2540.1
15609794,Bianchi,796.0,France,Male,36,6,103029.35,1,1,1,74349.6,0,Medium-Value,Established,False,False,2737.68
15603313,Dubois,704.0,France,Female,45,3,29026.5,3,0,0,98507.04,0,High-Value,Established,False,False,1180.53
15606317,Moreau,645.0,Germany,Female,68,7,34459.88,1,1,0,167734.75,1,Medium-Value,Senior,True,False,1009.2
15609000,Tanaka,786.0,France,Female,56,10,0.0,2,0,1,180644.59,0,High-Value,Established,False,False,460.0
15607809,Ivanov,739.0,France,Male,61,2,0.0,1,0,1,80061.21,1,Medium-Value,Senior,False,False,230.0
15609228,Petrov,688.0,Germany,Male,40,3,0.0,1,1,0,109904.48,1,Medium-Value,Established,True,False,320.0
15609910,Moreau,803.0,Spain,Male,55,10,0.0,1,1,1,2792.79,0,Medium-Value,Established,False,False,368.0
15602731,Andersen,642.0,Spain,Male,39,1,62377.67,1,0,1,14296.13,0,Medium-Value,Established,False,False,1664.69
15604710,Garcia,699.0,Spain,Female,65,5,0.0,1,1,1,16995.47,0,Medium-Value,Senior,False,False,368.0
15603855,Kumar,626.0,France,Male,67,7,101150.63,2,1,1,141844.75,0,High-Value,Senior,False,False,2924.46
15601730,Nguyen,590.0,Spain,Female,55,4,163993.59,2,0,0,6168.27,0,High-Value,Established,False,False,3679.87
15603602,Muller,659.0,France,Male,41,7,196605.29,1,0,0,77682.63,1,High-Value,Established,True,False,4132.11
15605535,Costa,637.0,Germany,Female,49,5,0.0,1,0,0,144205.81,1,Medium-Value,Established,True,False,200.0
15605098,Moreau,586.0,Spain,Female,54,4,124188.8,1,1,1,152857.6,0,High-Value,Established,False,False,3224.34
15605568,Kowalski,580.0,Spain,Female,70,8,0.0,2,1,1,59053.86,0,High-Value,Senior,False,False,598.0
15609840,Bianchi,704.0,France,Female,74,0,62706.77,4,1,1,50004.44,0,High-Value,Senior,False,False,2500.26
15602335,Andersen,559.0,France,Male,43,2,97372.63,3,1,1,6066.12,0,High-Value,Established,False,False,3067.57
15608992,Bianchi,667.0,France,Male,41,8,104347.1,2,1,1,40892.22,0,High-Value,Established,False,False,2997.98
15604003,Tanaka,553.0,Germany,Female,37,7,120214.37,2,1,0,55693.28,0,High-Value,Established,False,False,2924.29
15609607,Silva,728.0,Germany,Female,64,10,147499.94,1,1,0,23573.82,1,High-Value,Senior,True,False,3270.0
15608833,Andersen,648.0,Germany,Female,51,4,89029.78,2,0,0,180329.02,0,High-Value,Established,False,False,2180.6
15609706,Kowalski,567.0,Germany,Female,52,5,0.0,2,1,0,40645.25,0,High-Value,Established,False,False,520.0
15601688,Moreau,553.0,Germany,Female,38,6,81924.05,1,1,0,40151.94,1,Medium-Value,Established,True,False,1958.48
15605443,Petrov,730.0,France,Male,48,6,138834.0,2,0,1,56058.44,0,High-Value,Established,False,False,3653.18
15604776,Kowalski,426.0,France,Female,62,8,91062.91,1,0,1,100802.45,0,Medium-Value,Senior,False,False,2324.45
15605804,Kowalski,719.0,Germany,Female,49,2,210826.1,1,1,1,41917.88,0,High-Value,Established,False,True,5217.0
15608915,Fischer,703.0,Germany,Female,67,6,94826.24,1,0,1,139188.56,1,Medium-Value,Senior,False,False,2411.0
15600160,Bianchi,542.0,France,Male,45,5,94509.1,3,1,0,29940.81,0,High-Value,Established,False,False,2610.18
15603940,Andersen,507.0,Germany,Male,46,1,0.0,1,1,0,80521.3,0,Medium-Value,Established,True,False,320.0
15604766,Fischer,541.0,France,Male,47,8,0.0,1,1,0,96915.33,1,Medium-Value,Established,True,False,320.0
15605362,Fischer,631.0,Spain,Female,44,5,127770.4,1,1,1,68587.1,0,High-Value,Established,False,False,3306.72
15608536,Fischer,575.0,Germany,Female,48,6,83221.13,4,0,1,3571.85,0,High-Value,Established,False,False,2834.09
15609125,Garcia,649.0,Spain,Male,73,10,110173.97,1,1,1,44071.58,1,High-Value,Senior,False,False,2902.0
15606591,Bianchi,606.0,Germany,Female,67,10,0.0,1,1,0,18518.53,1,Medium-Value,Senior,True,False,320.0
15607629,Tanaka,624.0,Spain,Male,42,9,36640.96,1,0,1,126866.98,0,Medium-Value,Established,False,False,1072.74
15602679,Ivanov,604.0,Germany,Male,49,6,50459.52,2,1,1,94826.67,0,High-Value,Established,False,False,1758.57
15601551,Schmidt,563.0,France,Male,59,3,0.0,1,1,1,37676.56,1,Medium-Value,Established,False,False,368.0
15607941,Bianchi,500.0,France,Female,69,6,101946.53,1,0,0,182134.05,1,Medium-Value,Senior,True,False,2238.93
15606421,Ivanov,727.0,France,Male,58,5,154696.32,2,1,0,107305.3,0,High-Value,Established,False,False,3613.93
15609594,Tanaka,683.0,Germany,Male,38,8,31133.8,2,0,1,22104.33,0,High-Value,Established,False,False,1176.08
15604902,Novak,630.0,France,Female,63,0,0.0,1,0,0,87350.16,0,Medium-Value,Senior,True,False,200.0
15600512,Petrov,513.0,Spain,Female,43,10,112841.06,2,1,0,107247.52,0,High-Value,Established,False,False,2776.82
15605808,Silva,606.0,France,Female,66,1,88444.34,1,0,1,14754.23,1,Medium-Value,Senior,False,False,2264.22
15606125,Dubois,671.0,France,Female,50,6,87672.31,1,1,1,161559.26,0,Medium-Value,Established,False,False,2384.46
15605301,Bianchi,602.0,France,Male,65,4,158802.61,1,1,0,2818.61,1,High-Value,Senior,True,False,3496.05
15605461,Smith,731.0,Spain,Female,64,1,76203.38,2,0,1,97538.73,0,High-Value,Senior,False,False,2212.68
15603097,Kowalski,816.0,Germany,Male,47,5,0.0,2,1,1,74919.59,1,High-Value,Established,False,False,598.0
15602225,Novak,632.0,France,Male,61,6,118263.28,1,0,0,192245.65,1,High-Value,Senior,True,False,2565.27
15602153,Andersen,658.0,France,Male,60,7,113283.17,2,1,1,51037.0,1,High-Value,Senior,False,False,3203.51
15608050,Garcia,709.0,Spain,Male,72,6,109026.7,1,0,1,163361.9,0,High-Value,Senior,False,False,2737.61
15604459,Costa,611.0,France,Male,41,8,0.0,1,1,1,37095.75,0,Medium-Value,Established,False,False,368.0
15602601,Dubois,742.0,France,Female,59,3,192601.58,1,0,0,157175.16,0,High-Value,Established,True,False,4052.03
15602081,Okafor,424.0,France,Male,47,6,0.0,4,1,0,41371.86,0,High-Value,Established,False,False,920.0
15607453,Bianchi,668.0,France,Female,56,10,176140.69,1,0,1,43076.33,0,High-Value,Established,False,False,4281.24
15606455,Muller,629.0,France,Female,69,7,174553.02,1,1,0,151800.24,1,High-Value,Senior,True,False,3811.06
15606429,Rossi,544.0,France,Female,41,1,61178.1,1,1,1,167577.18,0,Medium-Value,Established,False,False,1775.1
15604210,Muller,499.0,France,Female,49,8,0.0,2,1,0,146579.42,0,High-Value,Established,False,False,520.0
15600614,Costa,598.0,Spain,Male,64,6,84699.28,2,1,0,149219.87,0,High-Value,Senior,False,False,2213.99
15605856,Silva,556.0,France,Male,50,4,0.0,1,0,0,6518.69,1,Medium-Value,Established,True,False,200.0
15604187,Dubois,737.0,Germany,Male,67,4,0.0,1,1,1,84237.28,0,Medium-Value,Senior,False,False,368.0
15605740,Nguyen,678.0,France,Male,41,10,97093.32,1,0,1,26456.66,0,Medium-Value,Established,False,False,2463.15
15603837,Fischer,594.0,Germany,Female,92,5,46386.24,2,1,1,154456.17,0,High-Value,Senior,False,False,1664.88
15604127,Okafor,696.0,France,Female,55,0,0.0,3,1,1,8154.36,0,High-Value,Established,False,False,828.0
15606666,Okafor,682.0,France,Male,67,9,551.01,1,1,0,118348.48,1,Medium-Value,Senior,True,False,331.02
15609382,Kumar,772.0,Spain,Male,63,4,109595.25,1,1,0,34474.5,1,High-Value,Senior,True,False,2511.91
15603970,Silva,791.0,France,Female,73,8,139140.85,2,1,0,37059.05,0,High-Value,Senior,False,False,3302.82
15606060,Silva,840.0,France,Male,61,10,174052.54,2,0,0,1998.09,0,High-Value,Senior,False,False,3881.05
15607404,Tanaka,816.0,Germany,Female,68,3,0.0,1,0,1,18831.82,0,Medium-Value,Senior,False,False,230.0
15609298,Petrov,637.0,France,Female,39,3,107587.02,2,1,0,193379.83,0,High-Value,Established,False,False,2671.74
15602187,Garcia,740.0,France,Male,54,10,114650.53,1,0,0,120392.9,0,High-Value,Established,True,False,2493.01
15602001,Okafor,486.0,Germany,Male,42,0,100623.65,1,1,0,159964.34,1,Medium-Value,Established,True,False,2332.47
15602553,Muller,648.0,France,Male,54,10,0.0,1,1,1,32301.1,0,Medium-Value,Established,False,False,368.0
15608985,Bianchi,656.0,France,Female,45,4,0.0,4,1,0,103467.54,0,High-Value,Established,False,False,920.0
15607062,Bianchi,700.0,Spain,Female,49,3,58414.03,3,1,0,92007.8,0,High-Value,Established,False,False,1888.28
15604690,Smith,626.0,France,Male,34,5,57511.24,3,1,1,73337.42,0,High-Value,Young Professional,False,False,2150.76
15601661,Novak,500.0,France,Male,68,0,0.0,2,1,0,89087.42,1,High-Value,Senior,False,False,520.0
15606497,Schmidt,590.0,Germany,Female,66,1,0.0,2,1,0,108303.52,1,High-Value,Senior,False,False,520.0
15600142,Garcia,755.0,France,Female,54,10,53962.46,2,1,0,182236.82,0,High-Value,Established,False,False,1599.25
15607187,Okafor,502.0,France,Male,47,2,104264.42,2,1,0,46655.11,0,High-Value,Established,False,False,2605.29
15607293,Ivanov,649.0,Germany,Male,69,0,0.0,2,1,1,1181.87,0,High-Value,Senior,False,False,598.0
15600258,Muller,694.0,Germany,Male,44,10,0.0,2,1,0,131566.82,0,High-Value,Established,False,False,520.0
15601496,Fischer,664.0,Germany,Male,64,10,125220.03,1,1,0,154002.03,0,High-Value,Senior,True,False,2824.4
15607963,Tanaka,667.0,Germany,Female,57,3,101797.26,1,1,0,192095.92,0,Medium-Value,Established,True,False,2355.95
15601602,Petrov,586.0,Germany,Female,62,8,0.0,2,1,1,146056.19,1,High-Value,Senior,False,False,598.0
15606376,Rossi,688.0,France,Female,58,2,0.0,1,1,1,145339.73,0,Medium-Value,Established,False,False,368.0
15602741,Okafor,722.0,France,Female,54,6,124310.63,2,1,1,104130.81,0,High-Value,Established,False,False,3457.14
15606471,Rossi,622.0,Spain,Male,50,2,0.0,1,1,1,157666.71,0,Medium-Value,Established,False,False,368.0
15607651,Andersen,785.0,France,Female,75,6,89557.26,2,0,1,149051.19,1,High-Value,Senior,False,False,2519.82
15600649,Petrov,628.0,France,Female,51,5,118225.07,2,1,0,44522.26,1,High-Value,Established,False,False,2884.5
15602323,Costa,702.0,Germany,Male,64,0,0.0,1,0,0,131294.99,1,Medium-Value,Senior,True,False,200.0
15605067,Smith,445.0,Spain,Male,38,10,75516.09,2,1,0,193073.16,0,High-Value,Established,False,False,2030.32
15603751,Nguyen,667.0,France,Male,70,0,62692.4,2,1,1,8515.7,1,High-Value,Senior,False,False,2039.93
15600970,Garcia,646.0,Germany,Male,47,4,119514.0,2,1,1,176304.65,0,High-Value,Established,False,False,3346.82
15606158,Nguyen,531.0,Spain,Male,61,5,1436.34,1,1,0,171723.79,1,Medium-Value,Senior,True,False,348.73
15609691,Kowalski,784.0,Spain,Male,71,1,0.0,1,1,1,91810.46,0,Medium-Value,Senior,False,False,368.0
15607168,Ivanov,698.0,France,Female,42,2,51831.42,1,1,0,46657.78,1,Medium-Value,Established,True,False,1356.63
15605401,Costa,617.0,France,Male,80,5,31150.51,2,0,1,84500.6,1,High-Value,Senior,False,False,1176.46
15608484,Rossi,667.0,France,Female,61,3,33004.74,1,0,0,115311.28,0,Medium-Value,Senior,True,False,860.09
15606170,Andersen,676.0,Spain,Male,76,6,51541.63,1,1,1,152903.51,1,Medium-Value,Senior,False,False,1553.46
